,Timestamp,Primary 10-meter Scalar Wind Speed (m/s),Primary 10-meter Scalar Wind Direction (degrees),Primary 10-meter Wind Direction Standard Deviation (degrees),Primary 10-meter Vertical Wind Speed (m/s),Primary 10-meter Vertical Wind Speed Standard Deviation(m/s),Primary 2 m Temperature (C),Primary 10 m Temperature (C),Primary 10-2 m Temperature Difference (C),Primary Relative Humidity (%),Primary Total Solar Radiation,Primary Barometric Pressure (mb)
911,2018-05-09 00:00:00,3.133,65.14,7.445,-0.102 IF,0.206 IF,-8.59,-7.603,0.989,91.3,27.69,757.7
912,2018-05-09 01:00:00,2.873,59.04,7.186,-0.018 IF,0.188 IF,-10.12,-9.29,0.828,91.9,8.9,757.6
913,2018-05-09 02:00:00,3.454,57.41,5.578,-0.02 IF,0.206 IF,-10.68,-10.01,0.667,92.0,2.977,757.4
914,2018-05-09 03:00:00,4.046,67.17,3.547,-0.11 IF,0.166 IF,-11.64,-10.66,0.974,91.4,2.665,757.2
915,2018-05-09 04:00:00,3.592,65.54,4.707,-0.06 IF,0.15 IF,-12.11,-11.15,0.962,90.7,6.384,757.1
916,2018-05-09 05:00:00,4.079,62.36,4.603,-0.022 IF,0.187 IF,-12.76,-11.73,1.029,89.5,36.13,756.9
917,2018-05-09 06:00:00,3.537,63.24,7.465,-0.005 IF,0.212 IF,-12.54,-12.36,0.174,88.0,98.5,756.6
918,2018-05-09 07:00:00,4.287,70.31,4.447,-0.113 IF,0.187 IF,-11.99,-11.85,0.131,87.1,198.4,756.4
919,2018-05-09 08:00:00,3.999,68.42,4.763,-0.112 IF,0.153 IF,-11.08,-11.24,-0.163,84.9,311.9,756.4
920,2018-05-09 09:00:00,3.457,64.68,7.238,-0.035 IF,0.157 IF,-9.52,-10.02,-0.492,80.5,419.8,756.3
921,2018-05-09 10:00:00,4.109,71.71,4.151,-0.167 IF,0.214 IF,-8.75,-8.83,-0.08,80.1,498.4,756.2
922,2018-05-09 11:00:00,3.954,64.24,5.778,-0.031 IF,0.214 IF,-7.292,-7.099,0.193,80.2,675.3,756.0
923,2018-05-09 12:00:00,3.494,56.09,6.868,0.089 IF,0.238 IF,-5.5,-5.375,0.125,77.99,715.6,756.0
924,2018-05-09 13:00:00,5.051,67.2,4.271,-0.05 IF,0.207 IF,-7.189,-7.268,-0.078,82.7,714.9,755.8
925,2018-05-09 14:00:00,6.186,69.48,3.535,-0.112 IF,0.179 IF,-6.182,-6.232,-0.049,85.6,702.5,755.6
926,2018-05-09 15:00:00,6.838,68.56,3.61,-0.097 IF,0.197 IF,-5.355,-5.401,-0.047,86.1,724.3,755.6
927,2018-05-09 16:00:00,7.143,67.86,3.327,-0.11 IF,0.205 IF,-4.59,-4.621,-0.031,87.7,697.8,755.4
928,2018-05-09 17:00:00,6.836,65.8,3.996,-0.105 IF,0.26 IF,-4.053,-4.04,0.013,88.1,653.8,755.2
929,2018-05-09 18:00:00,7.481,58.62,3.741,0.365 IF,0.369 IF,-3.958,-4.026,-0.067,88.3,585.6,755.1
930,2018-05-09 19:00:00,7.723,61.28,3.647,0.176 IF,0.351 IF,-4.328,-4.401,-0.073,89.8,476.1,755.1
931,2018-05-09 20:00:00,8.03,59.35,3.56,0.424 IF,0.352 IF,-4.761,-4.8,-0.039,90.3,377.0,754.7
932,2018-05-09 21:00:00,7.254,58.23,3.811,0.432 IF,0.299 IF,-5.5,-5.458,0.042,90.9,253.8,754.6
933,2018-05-09 22:00:00,7.892,63.35,3.65,0.08 IF,0.328 IF,-6.318,-6.22,0.098,90.4,168.5,754.6
934,2018-05-09 23:00:00,8.01,65.57,3.586,-0.015 IF,0.281 IF,-6.985,-6.872,0.113,90.4,100.3,754.4
935,2018-05-10 00:00:00,7.747,66.51,3.894,-0.035 IF,0.267 IF,-7.712,-7.569,0.143,91.0,41.78,754.2
936,2018-05-10 01:00:00,7.207,66.78,3.757,-0.048 IF,0.276 IF,-8.39,-8.26,0.134,91.9,15.35,754.0
937,2018-05-10 02:00:00,7.171,67.26,4.335,-0.084 IF,0.239 IF,-8.55,-8.42,0.128,92.4,5.617,753.8
938,2018-05-10 03:00:00,6.749,67.11,4.141,-0.081 IF,0.242 IF,-8.85,-8.76,0.085,92.5,4.0,753.5
939,2018-05-10 04:00:00,7.845,71.39,4.246,-0.171 IF,0.297 IF,-8.58,-8.54,0.038,92.7,6.483,753.3
940,2018-05-10 05:00:00,7.854,61.28,3.64,0.281 IF,0.435 IF,-9.11,-8.98,0.126,92.1,17.7,752.9
941,2018-05-10 06:00:00,10.18,64.46,4.285,0.197 IF,0.434 IF,-7.999,-8.03,-0.032,92.3,53.06,752.4
942,2018-05-10 07:00:00,8.91,73.05,4.287,-0.172 IF,0.314 IF,-7.718,-7.785,-0.067,92.0,130.3,752.4
943,2018-05-10 08:00:00,8.88,70.88,3.88,-0.104 IF,0.245 IF,-7.389,-7.535,-0.147,91.0,225.9,752.2
944,2018-05-10 09:00:00,9.62,74.03,4.326,-0.217 IF,0.367 IF,-6.659,-6.791,-0.132,89.9,318.5,751.9
945,2018-05-10 10:00:00,11.77,74.6,4.207,-0.196 IF,0.432 IF,-5.917,-5.969,-0.052,90.3,375.0,751.5
946,2018-05-10 11:00:00,11.96,75.56,3.679,-0.28 IF,0.456 IF,-5.188,-5.175,0.013,89.8,519.5,751.2
947,2018-05-10 12:00:00,11.68,78.63,3.857,-0.407 IF,0.503 IF,-4.434,-4.399,0.035,90.2,567.3,751.2
948,2018-05-10 13:00:00,13.2,78.37,3.639,-0.428 IF,0.51 IF,-3.928,-3.85,0.078,90.4,621.7,750.8
949,2018-05-10 14:00:00,12.93,82.1,3.485,-0.476 IF,0.571 IF,-3.841,-3.764,0.077,90.8,611.9,750.8
950,2018-05-10 15:00:00,12.72,87.5,3.542,0.026 IF,0.695 IF,-3.78,-3.787,-0.007,90.6,603.7,750.7
951,2018-05-10 16:00:00,12.94,86.8,3.532,-0.063 IF,0.71 IF,-4.168,-4.453,-0.285,90.1,778.2,750.4
952,2018-05-10 17:00:00,13.01,85.2,3.6,-0.24 IF,0.659 IF,-3.828,-4.054,-0.226,91.0,634.1,749.9
953,2018-05-10 18:00:00,13.22,86.9,3.148,-0.08 IF,0.659 IF,-3.509,-3.672,-0.164,91.7,434.5,749.7
954,2018-05-10 19:00:00,13.1,83.0,3.218,-0.425 IF,0.6 IF,-3.008,-3.184,-0.176,92.5,391.0,749.3
955,2018-05-10 20:00:00,12.56,83.5,3.536,-0.335 IF,0.598 IF,-2.703,-2.823,-0.12,93.2,272.8,749.2
956,2018-05-10 21:00:00,12.3,82.6,3.491,-0.388 IF,0.554 IF,-2.776,-2.856,-0.079,93.9,173.7,749.1
957,2018-05-10 22:00:00,11.71,82.8,3.521,-0.417 IF,0.525 IF,-2.889,-2.954,-0.065,94.5,102.5,749.1
958,2018-05-10 23:00:00,11.73,81.0,3.397,-0.436 IF,0.488 IF,-3.131,-3.157,-0.026,94.9,49.36,748.8
959,2018-05-11 00:00:00,10.77,80.2,3.704,-0.377 IF,0.472 IF,-3.333,-3.351,-0.018,95.1,19.05,748.8
960,2018-05-11 01:00:00,9.82,80.3,3.286,-0.38 IF,0.419 IF,-3.613,-3.596,0.018,95.2,6.343,748.7
961,2018-05-11 02:00:00,8.58,77.88,3.127,-0.32 IF,0.318 IF,-4.291,-4.156,0.135,95.1,3.152,748.5
